date,site_id,site_name,city,country,capacity_mw,cooling_type,energy_tariff_per_kwh,grid_emission_factor,renewable_energy_percent,building_age_years,sla_target_percent,total_facility_energy_kwh,it_equipment_energy_kwh,cooling_energy_kwh,lighting_energy_kwh,backup_power_kwh,peak_demand_kw,temperature_celsius,humidity_percent,server_count,active_servers,idle_servers,avg_cpu_utilization_percent,storage_utilization_percent,ai_workload_percent,revenue_usd,energy_cost_usd,cooling_cost_usd,maintenance_cost_usd,downtime_minutes,sla_penalty_usd,gross_margin_percent,renewable_kwh,fossil_power_kwh,scope_2_emissions_tco2e,carbon_intensity_kg_per_kwh,pue,non_it_energy_kwh,energy_waste_cost_usd,revenue_leakage_usd,target_pue,risk_level
2024-12-06,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,875937.5,487937.58,309430.82,14138.57,0.0,47782.74,27.64,56.06,4100,2973,1127,61.68,58.63,37.08,455012.84,105112.5,37131.7,31378.46,0.0,0.0,70.0,131390.62,744546.87,558.41,0.6375,1.795,387999.92,14356.11,14356.11,1.55,Medium
2024-12-06,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1161307.07,726487.66,339164.15,26961.41,7845.14,61444.96,28.72,62.31,6100,5540,560,73.56,60.69,30.9,649684.66,116130.71,33916.41,53611.64,109.1,158359.68,49.5,406457.48,754849.6,498.2,0.429,1.599,434819.41,10790.0,169149.68,1.45,High
2024-12-06,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,581250.4,352351.88,190723.83,10085.9,0.0,28989.41,21.55,53.5,3300,2392,908,58.89,78.8,26.37,315341.29,55218.79,18118.76,39965.74,0.0,0.0,69.82,162750.11,418500.29,284.58,0.4896,1.65,228898.52,3334.97,3334.97,1.55,Medium
2024-12-07,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1004416.24,568686.9,355212.46,18333.46,0.0,54879.9,25.97,66.3,5200,2627,2573,39.69,86.65,37.29,509152.81,110485.79,39073.37,40610.25,0.0,0.0,70.32,180794.92,823621.31,593.01,0.5904,1.766,435729.33,13524.67,13524.67,1.55,Medium
2024-12-07,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1040730.19,711064.55,240331.01,23806.59,6821.28,57767.97,26.14,72.68,7200,5082,2118,54.12,64.82,51.56,713509.32,93665.72,21629.79,46837.02,0.0,0.0,80.31,437106.68,603623.51,374.25,0.3596,1.464,329665.63,7271.37,7271.37,1.35,Low
2024-12-07,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,799728.51,445661.08,286188.23,19345.55,0.0,45267.98,23.82,52.76,4100,3516,584,67.88,63.2,23.95,373372.24,95967.42,34342.59,40781.64,0.0,0.0,63.37,119959.28,679769.23,509.83,0.6375,1.794,354067.43,13074.46,13074.46,1.55,Medium
2024-12-07,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,913867.82,595692.12,245025.85,18880.8,0.0,48739.4,20.87,59.2,6100,3383,2717,39.34,61.68,22.9,573813.7,91386.78,24502.58,62600.8,0.0,0.0,73.16,319853.74,594014.08,392.05,0.429,1.534,318175.7,5011.43,5011.43,1.45,Low
2024-12-07,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,554190.14,323190.51,193704.3,12713.68,0.0,27725.23,24.76,71.94,3300,2476,824,57.78,84.6,19.8,289601.09,52648.06,18401.91,30394.88,0.0,0.0,71.33,155173.24,399016.9,271.33,0.4896,1.715,230999.63,5058.26,5058.26,1.55,Medium
2024-12-08,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1072776.1,598193.54,384446.75,18300.63,0.0,56331.7,26.25,48.26,5200,4115,1085,64.16,65.95,29.73,522336.84,118005.37,42289.14,43896.91,0.0,0.0,69.0,193099.7,879676.4,633.37,0.5904,1.793,474582.56,16013.37,16013.37,1.55,Medium
2024-12-08,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1059176.2,729115.32,228403.37,18853.45,0.0,55151.79,22.64,52.38,7200,4974,2226,54.28,62.77,51.51,696520.89,95325.86,20556.3,64468.55,0.0,0.0,77.06,444854.01,614322.2,380.88,0.3596,1.453,330060.89,6738.35,6738.35,1.35,Low
2024-12-08,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,906830.39,496613.28,341924.36,16463.84,0.0,48464.2,26.96,48.27,4100,3772,328,86.15,71.13,42.73,384637.12,108819.65,41030.92,40000.12,0.0,0.0,61.31,136024.56,770805.84,578.1,0.6375,1.826,410217.11,16449.58,16449.58,1.55,Medium
2024-12-08,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1060307.96,686245.5,275701.38,20153.8,0.0,52630.1,24.43,44.24,6100,5612,488,83.3,66.69,37.43,565304.41,106030.8,27570.14,44462.91,0.0,0.0,73.38,371107.79,689200.17,454.87,0.429,1.545,374062.45,6525.2,6525.2,1.45,Medium
2024-12-08,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,542577.07,305200.61,188241.66,10577.88,8297.52,27555.2,27.51,70.24,3300,1926,1374,47.82,68.33,18.86,281372.24,51544.82,17882.96,34986.3,0.0,0.0,69.25,151921.58,390655.49,265.65,0.4896,1.778,237376.46,6604.03,6604.03,1.55,Medium
2024-12-09,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1122589.49,656424.14,388907.86,19232.74,0.0,56438.85,25.99,57.52,5200,3976,1224,59.79,73.23,27.99,584732.49,123484.84,42779.86,42575.35,0.0,0.0,71.6,202066.11,920523.38,662.78,0.5904,1.71,466165.35,11564.53,11564.53,1.55,High
2024-12-09,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1184570.57,820394.81,264152.53,28227.67,0.0,57643.73,24.52,50.14,7200,4234,2966,45.53,70.97,55.42,760571.1,106611.35,23773.73,60596.5,0.0,0.0,78.02,497519.64,687050.93,425.97,0.3596,1.444,364175.76,6933.38,6933.38,1.35,Medium
2024-12-09,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,856342.15,475844.33,310982.23,16290.25,7979.17,48266.74,29.11,66.55,4100,2779,1321,56.05,69.38,47.1,470972.09,102761.06,37317.87,44985.3,0.0,0.0,68.63,128451.32,727890.82,545.92,0.6375,1.8,380497.82,14254.01,14254.01,1.55,Medium
2024-12-09,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1120478.84,706352.1,311139.29,26530.14,0.0,54857.34,20.04,58.26,6100,4610,1490,60.03,67.25,25.19,630024.67,112047.88,31113.93,39963.16,21.2,19101.97,72.84,392167.59,728311.25,480.69,0.429,1.586,414126.74,9626.83,28728.8,1.45,Medium
2024-12-09,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,550978.04,326914.87,176053.88,9835.59,0.0,28487.87,22.98,48.0,3300,1864,1436,42.4,72.25,29.29,309705.43,52342.91,16725.12,34468.47,0.0,0.0,71.97,154273.85,396704.19,269.76,0.4896,1.685,224063.16,4204.7,4204.7,1.55,Medium
2024-12-10,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1217144.74,687119.86,422685.38,28060.06,0.0,60938.28,26.16,67.25,5200,3703,1497,61.14,74.29,33.1,562962.1,133885.92,46495.39,53257.71,0.0,0.0,66.76,219086.05,998058.68,718.6,0.5904,1.771,530024.88,16731.98,16731.98,1.55,High
2024-12-10,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1316392.24,901169.71,288385.65,40489.83,0.0,74269.79,23.56,69.54,7200,6624,576,79.37,66.27,36.86,767023.67,118475.3,25954.71,44504.81,14.8,19457.24,76.21,552884.74,763507.5,473.37,0.3596,1.461,415222.53,8983.18,28440.42,1.35,Medium
2024-12-10,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,930514.28,521413.59,332052.8,19272.66,0.0,44760.82,24.99,64.49,4100,3120,980,64.83,73.52,44.44,472913.27,111661.71,39846.34,49355.25,0.0,0.0,65.95,139577.14,790937.14,593.2,0.6375,1.785,409100.69,14678.79,14678.79,1.55,Medium
2024-12-10,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1160098.94,732319.27,324509.28,22338.35,0.0,62517.23,21.97,42.15,6100,4700,1400,62.28,66.7,48.86,683968.47,116009.89,32450.93,44021.65,0.0,0.0,76.6,406034.63,754064.31,497.68,0.429,1.584,427779.67,9823.6,9823.6,1.45,Medium
2024-12-10,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,641305.44,371425.24,203872.98,9575.21,9761.75,31438.03,22.73,65.46,3300,2229,1071,57.37,69.52,39.03,301100.68,60924.02,19367.93,42534.25,0.0,0.0,65.64,179565.52,461739.92,313.98,0.4896,1.727,269880.2,6231.65,6231.65,1.55,Medium
2024-12-11,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1238496.78,711009.25,424972.11,25115.77,9508.71,64189.48,26.73,64.05,5200,4283,917,68.12,62.53,52.9,589922.38,136234.65,46746.93,55826.66,0.0,0.0,67.44,222929.42,1015567.36,731.21,0.5904,1.742,527487.53,15007.57,15007.57,1.55,High
2024-12-11,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1288857.02,881615.64,273884.68,35523.62,0.0,71365.62,20.91,71.25,7200,6624,576,79.39,71.53,55.26,839100.03,115997.13,24649.62,45694.46,0.0,0.0,80.73,541319.95,747537.07,463.47,0.3596,1.462,407241.38,8880.83,8880.83,1.35,Medium
2024-12-11,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,847129.76,480526.85,312123.52,15265.84,2955.92,41510.28,27.74,50.57,4100,2548,1552,47.96,72.38,38.73,429840.83,101655.57,37454.82,47777.59,0.0,0.0,65.24,127069.46,720060.3,540.05,0.6375,1.763,366602.91,12277.58,12277.58,1.55,Medium
2024-12-11,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1166612.13,745658.64,321570.15,20358.4,0.0,61110.47,24.1,47.02,6100,4889,1211,70.04,65.07,43.42,644222.31,116661.21,32157.02,47431.09,0.0,0.0,74.53,408314.25,758297.89,500.48,0.429,1.565,420953.49,8540.71,8540.71,1.45,Medium
2024-12-11,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,663509.15,379385.03,222256.98,15554.2,0.0,34744.21,21.75,56.64,3300,2626,674,66.7,57.23,39.53,306602.19,63033.37,21114.41,36280.09,0.0,0.0,67.61,185782.56,477726.59,324.85,0.4896,1.749,284124.12,7168.92,7168.92,1.55,Medium
2024-12-12,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1136886.24,662422.24,377135.75,20321.42,3572.62,58926.2,24.69,65.36,5200,4022,1178,62.33,73.55,17.61,552404.15,125057.49,41484.93,54009.12,0.0,0.0,67.58,204639.52,932246.72,671.22,0.5904,1.716,474464.0,12114.49,12114.49,1.55,High
2024-12-12,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1240723.22,861384.13,278631.82,30965.37,0.0,64465.26,21.61,56.62,7200,5802,1398,67.94,69.81,53.01,755822.1,111665.09,25076.86,67471.47,0.0,0.0,76.3,521103.75,719619.47,446.16,0.3596,1.44,379339.09,7006.92,7006.92,1.35,Medium
2024-12-12,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,847895.74,485376.95,293743.85,13772.63,6297.39,46075.71,26.46,49.79,4100,3126,974,65.32,61.25,18.37,432675.57,101747.49,35249.26,56148.33,55.7,101808.35,39.98,127184.36,720711.38,540.53,0.6375,1.747,362518.78,11467.38,113275.73,1.55,High
2024-12-12,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1062909.07,689311.61,291335.28,25885.24,0.0,51450.79,26.28,53.69,6100,4294,1806,58.14,70.06,24.73,643225.5,106290.91,29133.53,53470.55,0.0,0.0,75.16,372018.17,690890.89,455.99,0.429,1.542,373597.45,6340.72,6340.72,1.45,Medium
2024-12-12,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,584621.08,337031.89,207391.38,9872.94,0.0,31590.6,22.01,55.7,3300,1831,1469,39.08,76.13,40.82,335137.72,55539.0,19702.18,36006.69,0.0,0.0,72.68,163693.9,420927.18,286.23,0.4896,1.735,247589.19,5911.06,5911.06,1.55,Medium
2024-12-13,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1215150.57,699290.04,440749.83,18192.94,0.0,67909.23,25.67,61.23,5200,4426,774,74.4,65.93,32.79,570001.06,133666.56,48482.48,51817.93,0.0,0.0,67.46,218727.1,996423.47,717.42,0.5904,1.738,515860.53,14437.61,14437.61,1.55,High
2024-12-13,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1178216.94,842389.47,240107.75,32515.74,7393.91,66593.71,20.91,59.95,7200,5496,1704,65.97,79.6,47.9,778077.79,106039.52,21609.7,42776.76,0.0,0.0,80.87,494851.11,683365.82,423.69,0.3596,1.399,335827.47,3689.2,3689.2,1.35,Medium
2024-12-13,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,788351.06,460684.87,277439.57,15256.94,0.0,42507.04,26.13,61.16,4100,2706,1394,53.05,64.72,22.18,434835.38,94602.13,33292.75,50642.82,0.0,0.0,66.6,118252.66,670098.4,502.57,0.6375,1.711,327666.19,8914.74,8914.74,1.55,Medium
2024-12-13,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1080853.89,668715.11,330405.16,17557.57,0.0,54470.47,27.97,63.79,6100,3236,2864,38.71,59.87,23.52,651521.33,108085.39,33040.52,55861.49,0.0,0.0,74.84,378298.86,702555.03,463.69,0.429,1.616,412138.78,11121.7,11121.7,1.45,Medium
2024-12-13,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,571127.06,342916.64,190766.4,12087.84,0.0,29540.18,21.52,48.32,3300,2212,1088,55.97,84.15,39.52,337661.97,54257.07,18122.81,38328.39,0.0,0.0,72.58,159915.58,411211.49,279.62,0.4896,1.665,228210.42,3762.6,3762.6,1.55,Medium
2024-12-14,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1078691.79,618959.88,376328.95,25190.37,3289.86,56164.7,26.02,76.44,5200,4364,836,72.6,50.33,36.18,488679.2,118656.1,41396.18,49257.02,0.0,0.0,65.64,194164.52,884527.27,636.86,0.5904,1.743,459731.91,13123.44,13123.44,1.55,Medium
2024-12-14,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1093699.97,762113.94,240432.69,28451.31,0.0,55567.21,22.25,53.95,7200,6059,1141,67.64,64.13,55.15,665147.87,98433.0,21638.94,47906.84,0.0,0.0,78.0,459353.99,634345.98,393.29,0.3596,1.435,331586.02,5836.15,5836.15,1.35,Low
2024-12-14,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,755061.88,403595.81,287562.58,13226.65,10966.0,36602.07,28.16,65.99,4100,2411,1689,42.05,82.09,35.68,398168.84,90607.43,34507.51,48689.6,0.0,0.0,65.02,113259.28,641802.6,481.35,0.6375,1.871,351466.07,15538.61,15538.61,1.55,High
2024-12-14,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,930341.04,608074.64,254415.71,21168.85,0.0,46270.34,22.92,59.89,6100,4645,1455,59.1,54.43,26.22,602302.2,93034.1,25441.57,48070.17,0.0,0.0,76.57,325619.37,604721.68,399.12,0.429,1.53,322266.41,4863.28,4863.28,1.45,Low
2024-12-14,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,528250.83,315721.9,175334.08,9569.5,0.0,28435.6,25.14,66.73,3300,2459,841,57.46,59.06,25.24,303024.65,50183.83,16656.74,42758.12,0.0,0.0,69.33,147910.23,380340.6,258.63,0.4896,1.673,212528.93,3693.78,3693.78,1.55,Medium
2024-12-15,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,956718.93,550611.56,316540.72,21856.64,0.0,51298.0,25.92,67.08,5200,2913,2287,45.59,75.92,24.1,484755.31,105239.08,34819.48,49473.67,0.0,0.0,68.08,172209.41,784509.52,564.85,0.5904,1.738,406107.37,11359.81,11359.81,1.55,Medium
2024-12-15,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1099723.93,784359.66,227160.27,20573.0,10835.83,56845.27,22.45,69.07,7200,5860,1340,63.69,55.57,51.43,686394.07,98975.15,20444.42,65661.63,0.0,0.0,76.01,461884.05,637839.88,395.46,0.3596,1.402,315364.27,3675.46,3675.46,1.35,Low
2024-12-15,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,796228.16,425844.56,308942.82,14128.23,0.0,44277.45,30.07,69.34,4100,2574,1526,47.44,62.2,37.2,377478.42,95547.38,37073.14,35371.16,0.0,0.0,65.32,119434.22,676793.93,507.6,0.6375,1.87,370383.59,16340.29,16340.29,1.55,High
2024-12-15,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,926616.05,580919.19,262485.85,22326.1,0.0,45445.11,24.58,63.89,6100,3790,2310,48.34,54.45,17.13,602498.39,92661.6,26248.58,50718.26,0.0,0.0,76.2,324315.62,602300.43,397.52,0.429,1.595,345696.86,8428.32,8428.32,1.45,Low
2024-12-15,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,528952.81,308269.8,182392.7,10966.67,0.0,28031.84,24.44,35.46,3300,2213,1087,56.78,56.58,31.28,271211.91,50250.52,17327.31,35584.09,0.0,0.0,68.35,148106.79,380846.03,258.98,0.4896,1.716,220683.02,4857.79,4857.79,1.55,Medium
2024-12-16,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1144204.98,655451.8,412243.29,18926.05,0.0,59623.49,27.24,62.75,5200,3518,1682,50.01,69.0,25.7,517237.29,125862.55,45346.76,38376.13,0.0,0.0,68.25,205956.9,938248.08,675.54,0.5904,1.746,488753.18,14108.02,14108.02,1.55,High
2024-12-16,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1219537.8,864671.51,254413.91,35513.38,0.0,69089.46,20.92,53.24,7200,5587,1613,64.39,63.84,51.4,807239.54,109758.4,22897.25,43865.62,0.0,0.0,80.97,512205.88,707331.92,438.55,0.3596,1.41,354866.3,4700.81,4700.81,1.35,Medium
2024-12-16,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,884024.85,489747.28,308619.64,21101.53,0.0,45596.87,25.83,60.63,4100,3171,929,64.06,64.85,39.06,439389.38,106082.98,37034.36,37992.92,0.0,0.0,67.21,132603.73,751421.12,563.57,0.6375,1.805,394277.57,14989.99,14989.99,1.55,Medium
2024-12-16,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1038283.24,680941.02,290481.17,21301.0,0.0,57958.63,24.43,60.15,6100,4427,1673,58.8,79.66,34.04,620464.7,103828.32,29048.12,60443.56,0.0,0.0,73.52,363399.13,674884.11,445.42,0.429,1.525,357342.22,5091.88,5091.88,1.45,Medium
2024-12-16,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,622770.64,367850.37,211148.87,14259.03,0.0,31829.93,21.72,57.82,3300,2395,905,54.83,76.48,45.27,311833.41,59163.21,20059.14,33213.17,0.0,0.0,70.38,174375.78,448394.86,304.91,0.4896,1.693,254920.26,4997.24,4997.24,1.55,Medium
2024-12-17,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1141128.96,637202.5,420721.81,21264.77,0.0,60487.12,27.19,55.4,5200,2952,2248,41.18,64.28,26.4,523011.38,125524.19,46279.4,51692.18,0.0,0.0,66.12,205403.21,935725.74,673.72,0.5904,1.791,503926.46,16881.16,16881.16,1.55,High
2024-12-17,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1166090.25,830996.78,235323.37,32753.64,0.0,59170.76,23.31,71.58,7200,5657,1543,65.9,74.28,45.65,802515.22,104948.12,21179.1,63189.26,0.0,0.0,79.05,489757.91,676332.35,419.33,0.3596,1.403,335093.47,3982.01,3982.01,1.35,Low
2024-12-17,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,834341.46,471279.51,293613.63,14757.73,0.0,41391.56,26.4,61.65,4100,2934,1166,53.74,72.09,39.42,428807.76,100120.98,35233.64,46082.61,0.0,0.0,65.9,125151.22,709190.24,531.89,0.6375,1.77,363061.95,12462.99,12462.99,1.55,Medium
2024-12-17,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1198055.3,760453.98,338106.46,30367.83,0.0,60981.61,19.52,75.12,6100,5564,536,80.95,64.56,33.93,690491.18,119805.53,33810.65,52787.28,0.0,0.0,75.0,419319.36,778735.95,513.97,0.429,1.575,437601.32,9539.7,9539.7,1.45,Medium
2024-12-17,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,580729.16,335451.0,202945.39,12002.95,0.0,30901.5,22.45,76.62,3300,2012,1288,47.22,58.65,18.32,304031.07,55169.27,19279.81,33227.56,0.0,0.0,70.93,162604.16,418124.99,284.32,0.4896,1.731,245278.15,5774.11,5774.11,1.55,Medium
2024-12-18,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1228703.96,699909.78,426991.54,28338.67,0.0,66589.08,25.22,50.06,5200,4166,1034,62.27,61.34,44.21,570521.19,135157.44,46969.07,58743.19,0.0,0.0,66.01,221166.71,1007537.24,725.43,0.5904,1.756,528794.17,15822.82,15822.82,1.55,High
2024-12-18,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1260444.53,860988.35,268883.42,32364.22,0.0,71194.87,19.44,71.37,7200,5584,1616,67.22,53.83,55.9,816709.29,113440.01,24199.51,66186.8,0.0,0.0,78.01,529386.7,731057.83,453.26,0.3596,1.464,399456.18,8829.92,8829.92,1.35,Medium
2024-12-18,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,904842.06,486275.21,347501.23,16293.9,0.0,44233.15,30.38,35.0,4100,2834,1266,57.04,67.6,32.61,465610.88,108581.05,41700.15,32950.23,0.0,0.0,69.6,135726.31,769115.75,576.84,0.6375,1.861,418566.85,18133.86,18133.86,1.55,High
2024-12-18,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1064515.02,687569.78,309294.51,17463.82,0.0,55069.19,24.34,51.34,6100,4054,2046,55.5,44.26,26.22,662622.49,106451.5,30929.45,55715.97,28.0,44434.85,68.82,372580.26,691934.76,456.68,0.429,1.548,376945.24,6753.88,51188.74,1.45,High
2024-12-18,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,569173.59,323409.49,197952.37,13274.45,0.0,31373.06,22.76,59.39,3300,1674,1626,36.75,62.46,49.99,323742.73,54071.49,18805.48,31073.84,0.0,0.0,73.7,159368.6,409804.98,278.67,0.4896,1.76,245764.1,6449.44,6449.44,1.55,Medium
2024-12-19,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1174276.78,653461.76,414807.86,25945.69,0.0,66173.9,26.68,58.16,5200,3881,1319,60.13,64.18,23.0,562866.61,129170.45,45628.86,57957.88,0.0,0.0,66.75,211369.82,962906.96,693.29,0.5904,1.797,520815.01,17755.21,17755.21,1.55,High
2024-12-19,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1168389.87,808738.69,235141.08,26708.89,8699.33,65531.47,21.26,56.12,7200,4820,2380,56.66,79.85,49.96,806159.38,105155.09,21162.7,64343.16,0.0,0.0,78.97,490723.74,677666.12,420.15,0.3596,1.445,359651.18,6893.34,6893.34,1.35,Medium
2024-12-19,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,867919.05,490249.57,311469.79,16335.76,0.0,45772.22,24.17,56.12,4100,2768,1332,51.54,74.4,34.03,466953.42,104150.29,37376.37,44475.63,0.0,0.0,68.17,130187.86,737731.2,553.3,0.6375,1.77,377669.48,12963.87,12963.87,1.55,Medium
2024-12-19,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1149538.35,744128.96,318637.19,21820.24,5786.34,61019.1,23.67,68.73,6100,5612,488,77.88,57.3,33.13,623454.41,114953.83,31863.72,40148.32,0.0,0.0,75.12,402338.42,747199.93,493.15,0.429,1.545,405409.39,7055.14,7055.14,1.45,Medium
2024-12-19,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,624763.0,363187.01,218832.26,9892.75,6071.94,33080.97,21.18,66.76,3300,2708,592,67.45,61.05,43.76,312010.39,59352.49,20789.06,30122.44,0.0,0.0,71.32,174933.64,449829.36,305.88,0.4896,1.72,261575.99,5873.2,5873.2,1.55,Medium
2024-12-20,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1197406.31,694162.01,400221.83,20622.47,0.0,57933.77,23.9,57.67,5200,4001,1199,62.7,52.34,43.1,557250.23,131714.69,44024.4,50641.2,0.0,0.0,67.28,215533.14,981873.17,706.95,0.5904,1.725,503244.29,13360.07,13360.07,1.55,High
2024-12-20,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1211907.47,854881.25,268004.82,23461.71,0.0,59528.06,21.77,62.57,7200,6016,1184,68.24,77.06,57.61,844832.01,109071.67,24120.43,55775.84,0.0,0.0,80.49,509001.14,702906.33,435.8,0.3596,1.418,357026.21,5203.6,5203.6,1.35,Medium
2024-12-20,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,818778.25,463675.04,293063.32,14611.85,0.0,44828.27,28.4,58.38,4100,2505,1595,44.62,51.1,24.91,446241.81,98253.39,35167.6,44238.47,0.0,0.0,68.07,122816.74,695961.51,521.97,0.6375,1.766,355103.21,12009.83,12009.83,1.55,Medium
